TANGGAL,ISPU_PM10,ISPU_PM2_5,ISPU_SO2,ISPU_CO,ISPU_O3,ISPU_NO2,STATUS_BY_PM10,STATUS_BY_PM2,STATUS_BY_SO2,STATUS_BY_CO,STATUS_BY_O3,STATUS_BY_NO2,OVERALL_ISPU_STATUS
8/8/2024,72,113,59,14,12,48,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
8/9/2024,69,108,59,15,16,57,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
8/10/2024,57,86,59,9,19,46,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/11/2024,55,87,59,9,21,26,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/12/2024,51,77,59,7,25,32,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/13/2024,65,99,61,12,30,52,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
8/14/2024,65,99,61,12,32,43,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/15/2024,64,101,61,12,32,47,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
8/16/2024,61,99,61,11,35,47,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/17/2024,70,106,62,13,37,50,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
8/18/2024,66,103,61,11,36,39,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
8/19/2024,64,97,61,9,37,38,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/20/2024,67,105,62,12,34,54,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
8/21/2024,68,105,63,12,31,59,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
8/22/2024,62,100,64,10,35,53,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
8/23/2024,62,93,62,10,31,53,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
8/24/2024,63,97,60,10,36,38,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/25/2024,60,97,60,9,38,34,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/26/2024,62,101,61,14,30,54,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
8/27/2024,68,103,61,12,36,52,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
8/28/2024,59,87,61,9,38,42,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/29/2024,65,96,61,12,33,48,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/30/2024,65,87,61,11,32,51,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
8/31/2024,51,76,61,8,34,49,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/1/2024,54,81,61,9,33,46,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/2/2024,58,86,61,9,35,48,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/3/2024,58,85,61,9,35,45,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/4/2024,52,75,61,8,35,39,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/5/2024,52,72,61,8,27,41,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/6/2024,50,70,61,8,27,41,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/7/2024,56,76,62,7,30,40,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/8/2024,55,74,61,7,24,39,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/9/2024,48,62,61,10,24,43,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/10/2024,54,69,60,15,21,72,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/11/2024,49,0,61,9,23,57,BAIK,BAIK,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/12/2024,58,83,61,12,28,56,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/13/2024,58,76,60,10,34,52,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/14/2024,55,76,61,11,33,56,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/15/2024,51,74,61,8,33,45,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/16/2024,60,89,62,10,33,46,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/17/2024,57,78,62,8,35,41,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/18/2024,51,73,61,8,37,40,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/19/2024,,,,,,,,,,,,,
9/20/2024,56,83,62,10,37,58,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/21/2024,59,89,62,10,40,53,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/22/2024,,,,,,,,,,,,,
9/23/2024,54,86,61,11,28,51,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/24/2024,54,80,61,12,24,55,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/25/2024,58,82,61,14,26,59,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/26/2024,53,66,61,15,26,71,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/27/2024,55,67,61,14,23,69,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/28/2024,53,84,62,12,23,58,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
9/29/2024,,,,,,,,,,,,,
9/30/2024,44,67,61,9,24,45,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/1/2024,63,102,62,14,29,66,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
10/2/2024,64,93,63,12,30,60,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/3/2024,62,82,63,12,28,57,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/4/2024,60,76,63,10,27,53,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/5/2024,43,71,63,10,28,50,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/6/2024,51,94,63,13,29,53,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/7/2024,79,117,63,19,25,72,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
10/8/2024,61,81,63,10,29,53,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/9/2024,53,79,63,9,30,47,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/10/2024,,,,,,,,,,,,,
10/11/2024,,,,,,,,,,,,,
10/12/2024,,,,,,,,,,,,,
10/13/2024,,,,,,,,,,,,,
10/14/2024,,,,,,,,,,,,,
10/15/2024,,,,,,,,,,,,,
10/16/2024,,,,,,,,,,,,,
10/17/2024,,,,,,,,,,,,,
10/18/2024,39,73,63,9,40,49,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/19/2024,67,95,64,14,40,69,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/20/2024,,,,,,,,,,,,,
10/21/2024,,,,,,,,,,,,,
10/22/2024,48,74,64,8,33,48,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/23/2024,44,74,65,8,37,47,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/24/2024,,,,,,,,,,,,,
10/25/2024,,,,,,,,,,,,,
10/26/2024,62,65,64,9,25,58,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/27/2024,48,77,64,9,27,51,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/28/2024,,,,,,,,,,,,,
10/29/2024,58,80,63,11,27,55,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
10/30/2024,,,,,,,,,,,,,
10/31/2024,,,,,,,,,,,,,
11/1/2024,53,80,64,12,28,59,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/2/2024,59,86,65,15,27,77,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/3/2024,59,74,65,16,20,82,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/4/2024,42,67,64,15,28,84,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/5/2024,50,73,64,14,31,77,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/6/2024,43,62,64,11,27,63,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/7/2024,61,86,65,13,31,81,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/8/2024,61,85,64,13,32,72,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/9/2024,54,81,64,11,31,64,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/10/2024,,,,,,,,,,,,,
11/11/2024,,,,,,,,,,,,,
11/12/2024,36,60,64,15,19,86,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/13/2024,55,77,66,17,18,91,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/14/2024,75,107,69,16,18,96,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
11/15/2024,75,106,68,14,27,81,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,SEDANG,TIDAK SEHAT
11/16/2024,70,92,66,19,26,76,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/17/2024,78,91,66,24,23,99,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/18/2024,61,72,65,12,25,68,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/19/2024,44,59,65,14,21,80,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/20/2024,37,52,66,12,27,73,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/21/2024,,,,,,,,,,,,,
11/22/2024,49,64,65,12,17,64,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/23/2024,51,64,65,14,18,78,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/24/2024,48,59,65,11,16,72,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/25/2024,38,58,65,12,14,77,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/26/2024,43,62,65,13,18,79,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/27/2024,55,66,66,14,19,84,SEDANG,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
11/28/2024,0,0,0,0,0,0,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK
11/29/2024,22,53,67,6,13,31,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/30/2024,37,75,67,8,12,35,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/1/2024,36,72,68,8,10,42,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/2/2024,25,54,67,6,10,35,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/3/2024,22,36,67,5,12,29,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/4/2024,,,,,,,,,,,,,
12/5/2024,,,,,,,,,,,,,
12/6/2024,,,,,,,,,,,,,
12/7/2024,,,,,,,,,,,,,
12/8/2024,,,,,,,,,,,,,
12/9/2024,,,,,,,,,,,,,
12/10/2024,43,59,68,13,7,62,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
12/11/2024,20,20,68,4,9,28,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/12/2024,19,43,69,3,13,12,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/13/2024,23,53,69,4,13,15,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/14/2024,26,54,69,5,13,18,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/15/2024,21,41,68,6,10,23,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/16/2024,29,52,68,6,10,28,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/17/2024,29,45,69,6,10,33,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/18/2024,50,69,70,9,10,60,BAIK,SEDANG,SEDANG,BAIK,BAIK,SEDANG,SEDANG
12/19/2024,41,56,68,5,9,47,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/20/2024,26,51,70,5,10,36,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/21/2024,,,,,,,,,,,,,
12/22/2024,,,,,,,,,,,,,
12/23/2024,,,,,,,,,,,,,
12/24/2024,,,,,,,,,,,,,
12/25/2024,,,,,,,,,,,,,
12/26/2024,,,,,,,,,,,,,
12/27/2024,54,86,12,10,13,36,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
12/28/2024,,,,,,,,,,,,,
12/29/2024,,,,,,,,,,,,,
12/30/2024,,,,,,,,,,,,,
12/31/2024,29,52,14,5,10,14,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
1/1/2025,51,78,0,8,10,28,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
