DATETIME,WAKTU,ISPU_PM10,ISPU_PM2_5,ISPU_SO2,ISPU_CO,ISPU_O3,ISPU_NO2,STATUS_BY_PM10,STATUS_BY_PM2_5,STATUS_BY_SO2,STATUS_BY_CO,STATUS_BY_O3,STATUS_BY_NO2,Critical Parameter,OVERALL_ISPU_STATUS
2022-11-09 08:00:00,08:00:00,41.8433734939759,72.92771084337349,44.963855421686745,12.012048192771084,18.06024096385542,11.012048192771084,-,-,-,-,-,-,-,-
2022-11-09 09:00:00,09:00:00,42.0,73.0,45.0,12.0,18.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 10:00:00,10:00:00,41.0,73.0,46.0,12.0,18.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 11:00:00,11:00:00,40.0,74.0,46.0,12.0,19.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 12:00:00,12:00:00,40.0,75.0,46.0,13.0,19.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 13:00:00,13:00:00,40.0,75.0,46.0,12.0,18.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 14:00:00,14:00:00,39.5,74.0,46.0,12.0,17.0,10.0,-,-,-,-,-,-,-,-
2022-11-09 15:00:00,15:00:00,39.0,73.0,46.0,12.0,16.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 16:00:00,16:00:00,39.0,73.0,46.0,12.0,16.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 17:00:00,17:00:00,39.0,73.0,47.0,12.0,16.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 18:00:00,18:00:00,39.0,74.0,47.0,12.0,16.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 19:00:00,19:00:00,39.0,75.0,47.0,12.0,16.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 20:00:00,20:00:00,39.0,76.0,47.0,11.0,16.0,8.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 21:00:00,21:00:00,39.0,77.0,47.0,11.0,16.0,8.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 22:00:00,22:00:00,39.0,77.0,47.0,10.0,16.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-09 23:00:00,23:00:00,39.4,77.1,47.1,10.0,15.8,7.0,-,-,-,-,-,-,-,-
2022-11-10 00:00:00,00:00:00,39.8,77.2,47.2,10.0,15.6,7.0,-,-,-,-,-,-,-,-
2022-11-10 01:00:00,01:00:00,40.2,77.3,47.3,10.0,15.4,7.0,-,-,-,-,-,-,-,-
2022-11-10 02:00:00,02:00:00,40.6,77.4,47.4,10.0,15.2,7.0,-,-,-,-,-,-,-,-
2022-11-10 03:00:00,03:00:00,41.0,77.5,47.5,10.0,15.0,7.0,-,-,-,-,-,-,-,-
2022-11-10 04:00:00,04:00:00,41.4,77.6,47.6,10.0,14.8,7.0,-,-,-,-,-,-,-,-
2022-11-10 05:00:00,05:00:00,41.8,77.7,47.7,10.0,14.6,7.0,-,-,-,-,-,-,-,-
2022-11-10 06:00:00,06:00:00,42.2,77.8,47.8,10.0,14.4,7.0,-,-,-,-,-,-,-,-
2022-11-10 07:00:00,07:00:00,42.6,77.9,47.9,10.0,14.2,7.0,-,-,-,-,-,-,-,-
2022-11-10 08:00:00,08:00:00,43.0,78.0,48.0,10.0,14.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 09:00:00,09:00:00,44.0,78.0,48.0,10.0,13.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 10:00:00,10:00:00,45.0,78.0,48.0,10.0,11.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 11:00:00,11:00:00,46.0,77.0,48.0,10.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 12:00:00,12:00:00,46.0,77.0,48.0,10.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 13:00:00,13:00:00,46.0,77.0,48.0,10.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 14:00:00,14:00:00,46.0,76.5,48.0,10.0,10.0,6.0,-,-,-,-,-,-,-,-
2022-11-10 15:00:00,15:00:00,46.0,76.0,48.0,10.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 16:00:00,16:00:00,46.0,76.0,48.0,10.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 17:00:00,17:00:00,46.0,75.0,47.0,10.0,9.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 18:00:00,18:00:00,45.0,74.0,47.0,10.0,9.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 19:00:00,19:00:00,45.0,73.0,47.0,10.0,9.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 20:00:00,20:00:00,44.5,71.5,47.0,10.0,9.0,5.0,-,-,-,-,-,-,-,-
2022-11-10 21:00:00,21:00:00,44.0,70.0,47.0,10.0,9.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-10 22:00:00,22:00:00,43.6,69.68571428571428,46.97142857142857,9.885714285714286,9.114285714285714,4.9714285714285715,-,-,-,-,-,-,-,-
2022-11-10 23:00:00,23:00:00,43.2,69.37142857142857,46.94285714285714,9.771428571428572,9.228571428571428,4.942857142857143,-,-,-,-,-,-,-,-
2022-11-11 00:00:00,,42.8,69.05714285714286,46.91428571428571,9.657142857142857,9.342857142857143,4.914285714285715,,,,,,,,
2022-11-11 01:00:00,,42.4,68.74285714285715,46.885714285714286,9.542857142857143,9.457142857142857,4.885714285714286,,,,,,,,
2022-11-11 02:00:00,,42.0,68.42857142857143,46.857142857142854,9.428571428571429,9.571428571428571,4.857142857142857,,,,,,,,
2022-11-11 03:00:00,,41.6,68.11428571428571,46.82857142857143,9.314285714285715,9.685714285714285,4.828571428571428,,,,,,,,
2022-11-11 04:00:00,,41.2,67.8,46.8,9.2,9.8,4.8,,,,,,,,
2022-11-11 05:00:00,,40.8,67.48571428571428,46.77142857142857,9.085714285714285,9.914285714285715,4.771428571428571,,,,,,,,
2022-11-11 06:00:00,,40.4,67.17142857142858,46.74285714285714,8.971428571428572,10.028571428571428,4.742857142857143,,,,,,,,
2022-11-11 07:00:00,,40.0,66.85714285714286,46.714285714285715,8.857142857142858,10.142857142857142,4.714285714285714,,,,,,,,
2022-11-11 08:00:00,,39.6,66.54285714285714,46.68571428571428,8.742857142857144,10.257142857142856,4.685714285714286,,,,,,,,
2022-11-11 09:00:00,,39.2,66.22857142857143,46.65714285714286,8.628571428571428,10.371428571428572,4.6571428571428575,,,,,,,,
2022-11-11 10:00:00,,38.8,65.91428571428571,46.628571428571426,8.514285714285714,10.485714285714286,4.628571428571428,,,,,,,,
2022-11-11 11:00:00,,38.4,65.6,46.6,8.4,10.6,4.6,,,,,,,,
2022-11-11 12:00:00,,38.0,65.28571428571429,46.57142857142857,8.285714285714286,10.714285714285714,4.571428571428571,,,,,,,,
2022-11-11 13:00:00,,37.6,64.97142857142858,46.542857142857144,8.17142857142857,10.82857142857143,4.542857142857143,,,,,,,,
2022-11-11 14:00:00,,37.2,64.65714285714286,46.51428571428571,8.057142857142857,10.942857142857143,4.514285714285714,,,,,,,,
2022-11-11 15:00:00,,36.8,64.34285714285714,46.48571428571429,7.942857142857143,11.057142857142857,4.485714285714286,,,,,,,,
2022-11-11 16:00:00,,36.4,64.02857142857142,46.457142857142856,7.828571428571429,11.17142857142857,4.457142857142857,,,,,,,,
2022-11-11 17:00:00,,36.0,63.714285714285715,46.42857142857143,7.714285714285714,11.285714285714285,4.428571428571429,,,,,,,,
2022-11-11 18:00:00,,35.6,63.4,46.4,7.6,11.4,4.4,,,,,,,,
2022-11-11 19:00:00,,35.2,63.08571428571429,46.371428571428574,7.485714285714286,11.514285714285714,4.371428571428572,,,,,,,,
2022-11-11 20:00:00,,34.8,62.77142857142857,46.34285714285714,7.371428571428572,11.628571428571428,4.3428571428571425,,,,,,,,
2022-11-11 21:00:00,,34.4,62.457142857142856,46.31428571428572,7.257142857142857,11.742857142857144,4.314285714285714,,,,,,,,
2022-11-11 22:00:00,,34.0,62.14285714285714,46.285714285714285,7.142857142857142,11.857142857142858,4.285714285714286,,,,,,,,
2022-11-11 23:00:00,,33.6,61.82857142857143,46.25714285714286,7.0285714285714285,11.971428571428572,4.257142857142857,,,,,,,,
2022-11-12 00:00:00,00:00:00,33.2,61.51428571428571,46.22857142857143,6.914285714285715,12.085714285714285,4.228571428571429,-,-,-,-,-,-,-,-
2022-11-12 01:00:00,01:00:00,32.8,61.2,46.2,6.8,12.2,4.2,-,-,-,-,-,-,-,-
2022-11-12 02:00:00,02:00:00,32.4,60.885714285714286,46.17142857142857,6.685714285714286,12.314285714285713,4.171428571428572,-,-,-,-,-,-,-,-
2022-11-12 03:00:00,03:00:00,32.0,60.57142857142857,46.142857142857146,6.571428571428571,12.428571428571429,4.142857142857143,-,-,-,-,-,-,-,-
2022-11-12 04:00:00,04:00:00,31.6,60.25714285714285,46.114285714285714,6.457142857142857,12.542857142857143,4.114285714285714,-,-,-,-,-,-,-,-
2022-11-12 05:00:00,05:00:00,31.2,59.94285714285714,46.08571428571429,6.342857142857143,12.657142857142857,4.085714285714285,-,-,-,-,-,-,-,-
2022-11-12 06:00:00,06:00:00,30.8,59.628571428571426,46.05714285714286,6.228571428571429,12.771428571428572,4.057142857142857,-,-,-,-,-,-,-,-
2022-11-12 07:00:00,07:00:00,30.4,59.31428571428572,46.02857142857143,6.114285714285714,12.885714285714286,4.0285714285714285,-,-,-,-,-,-,-,-
2022-11-12 08:00:00,08:00:00,30.0,59.0,46.0,6.0,13.0,4.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 09:00:00,09:00:00,31.0,60.0,46.0,6.0,13.0,4.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 10:00:00,10:00:00,31.0,59.0,46.0,6.0,14.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 11:00:00,11:00:00,31.0,57.0,46.0,6.0,14.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 12:00:00,12:00:00,31.0,58.0,46.0,6.0,15.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 13:00:00,13:00:00,31.0,59.0,46.0,7.0,17.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 14:00:00,14:00:00,31.0,60.0,46.0,7.0,18.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 15:00:00,15:00:00,31.0,61.0,46.0,7.0,18.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 16:00:00,16:00:00,31.0,61.0,46.0,7.0,18.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 17:00:00,17:00:00,31.0,61.0,46.0,7.0,19.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 18:00:00,18:00:00,31.0,60.0,46.0,7.0,19.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 19:00:00,19:00:00,31.0,60.0,46.0,7.0,19.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 20:00:00,20:00:00,31.0,60.0,46.0,8.0,19.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 21:00:00,21:00:00,31.0,61.0,46.0,8.0,19.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 22:00:00,22:00:00,31.0,62.0,46.0,9.0,19.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-12 23:00:00,23:00:00,31.0,62.0,46.0,9.0,19.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 00:00:00,00:00:00,31.75,62.0,46.25,9.0,18.75,7.0,-,-,-,-,-,-,-,-
2022-11-13 01:00:00,01:00:00,32.5,62.0,46.5,9.0,18.5,7.0,-,-,-,-,-,-,-,-
2022-11-13 02:00:00,02:00:00,33.25,62.0,46.75,9.0,18.25,7.0,-,-,-,-,-,-,-,-
2022-11-13 03:00:00,03:00:00,34.0,62.0,47.0,9.0,18.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 04:00:00,04:00:00,34.0,63.0,47.0,9.0,18.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 05:00:00,05:00:00,35.0,64.0,47.0,9.0,18.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 06:00:00,06:00:00,36.0,64.0,47.0,9.0,18.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 07:00:00,07:00:00,36.0,64.0,47.0,8.0,18.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 08:00:00,08:00:00,37.0,61.0,47.0,8.0,18.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 09:00:00,09:00:00,37.0,61.0,47.0,8.0,17.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 10:00:00,10:00:00,37.0,61.0,46.0,8.0,16.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 11:00:00,11:00:00,37.0,59.0,46.0,8.0,16.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 12:00:00,12:00:00,37.0,58.0,46.0,8.0,15.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 13:00:00,13:00:00,36.0,57.0,46.0,8.0,14.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 14:00:00,14:00:00,36.0,57.0,46.0,8.0,15.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 15:00:00,15:00:00,36.0,58.0,46.0,8.0,17.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 16:00:00,16:00:00,35.0,59.0,46.0,8.0,18.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 17:00:00,17:00:00,36.0,60.0,46.0,8.0,19.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 18:00:00,18:00:00,36.0,60.0,47.0,8.0,19.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 19:00:00,19:00:00,37.0,61.0,47.0,8.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 20:00:00,20:00:00,38.0,60.0,47.0,8.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 21:00:00,21:00:00,39.0,60.0,47.0,8.0,20.0,5.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 22:00:00,22:00:00,39.0,59.0,47.0,8.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-13 23:00:00,23:00:00,40.0,60.0,47.0,8.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 00:00:00,00:00:00,40.75,60.5,47.0,8.0,20.0,6.0,-,-,-,-,-,-,-,-
2022-11-14 01:00:00,01:00:00,41.5,61.0,47.0,8.0,20.0,6.0,-,-,-,-,-,-,-,-
2022-11-14 02:00:00,02:00:00,42.25,61.5,47.0,8.0,20.0,6.0,-,-,-,-,-,-,-,-
2022-11-14 03:00:00,03:00:00,43.0,62.0,47.0,8.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 04:00:00,04:00:00,44.0,62.0,47.0,8.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 05:00:00,05:00:00,45.0,61.0,47.0,8.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 06:00:00,06:00:00,45.0,61.0,47.0,8.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 07:00:00,07:00:00,46.0,62.0,47.0,9.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 08:00:00,08:00:00,46.0,61.0,47.0,9.0,20.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 09:00:00,09:00:00,45.5,62.0,47.0,9.0,20.5,6.0,-,-,-,-,-,-,-,-
2022-11-14 10:00:00,10:00:00,45.0,63.0,47.0,9.0,21.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 11:00:00,11:00:00,45.0,63.0,46.0,9.0,22.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 12:00:00,12:00:00,45.0,63.0,46.0,9.0,23.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 13:00:00,13:00:00,45.0,64.0,46.0,9.0,23.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 14:00:00,14:00:00,44.5,63.5,46.0,9.0,24.0,6.0,-,-,-,-,-,-,-,-
2022-11-14 15:00:00,15:00:00,44.0,63.0,46.0,9.0,25.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 16:00:00,16:00:00,44.0,64.0,46.0,9.0,26.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 17:00:00,17:00:00,44.0,65.0,46.0,9.0,26.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 18:00:00,18:00:00,44.0,66.0,46.0,9.0,26.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 19:00:00,19:00:00,43.0,66.0,46.0,10.0,26.0,8.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 20:00:00,20:00:00,43.0,68.0,46.0,10.0,26.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 21:00:00,21:00:00,43.0,69.0,46.0,10.0,26.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 22:00:00,22:00:00,44.0,70.0,46.0,11.0,26.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-14 23:00:00,23:00:00,45.0,72.0,46.0,12.0,26.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 00:00:00,00:00:00,46.25,74.75,46.0,12.75,25.75,11.25,-,-,-,-,-,-,-,-
2022-11-15 01:00:00,01:00:00,47.5,77.5,46.0,13.5,25.5,11.5,-,-,-,-,-,-,-,-
2022-11-15 02:00:00,02:00:00,48.75,80.25,46.0,14.25,25.25,11.75,-,-,-,-,-,-,-,-
2022-11-15 03:00:00,03:00:00,50.0,83.0,46.0,15.0,25.0,12.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 04:00:00,04:00:00,51.0,86.0,46.0,15.0,25.0,12.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 05:00:00,05:00:00,52.0,87.0,46.0,16.0,25.0,12.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 06:00:00,06:00:00,53.0,89.0,46.0,16.0,25.0,12.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 07:00:00,07:00:00,54.0,91.0,46.0,17.0,25.0,12.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 08:00:00,08:00:00,55.0,92.0,46.0,17.0,25.0,13.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 09:00:00,09:00:00,56.0,92.5,46.0,17.0,24.5,13.0,-,-,-,-,-,-,-,-
2022-11-15 10:00:00,10:00:00,57.0,93.0,46.0,17.0,24.0,13.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 11:00:00,11:00:00,57.5,94.0,46.0,17.5,22.0,13.5,-,-,-,-,-,-,-,-
2022-11-15 12:00:00,12:00:00,58.0,95.0,46.0,18.0,20.0,14.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 13:00:00,13:00:00,59.0,97.0,46.0,19.0,18.0,14.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 14:00:00,14:00:00,59.0,99.0,46.0,19.0,14.0,14.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 15:00:00,15:00:00,60.0,99.0,46.0,19.0,11.0,15.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-11-15 16:00:00,16:00:00,61.0,100.0,46.0,20.0,9.0,15.0,Sedang,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-11-15 17:00:00,17:00:00,62.0,101.0,47.0,21.0,8.0,15.0,Sedang,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-11-15 18:00:00,18:00:00,63.0,103.0,46.0,21.0,7.0,14.0,Sedang,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-11-15 19:00:00,19:00:00,64.0,104.0,46.0,21.0,7.0,0.0,Sedang,Tidak Sehat,Baik,Baik,Baik,-,pm25,Tidak Sehat
2022-11-15 20:00:00,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-
2022-11-15 21:00:00,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-
2022-11-15 22:00:00,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-
2022-11-15 23:00:00,23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-
2022-11-16 00:00:00,00:00:00,10.600000000000001,15.4,10.0,1.8,2.6,1.2,-,-,-,-,-,-,-,-
2022-11-16 01:00:00,01:00:00,21.200000000000003,30.8,20.0,3.6,5.2,2.4,-,-,-,-,-,-,-,-
2022-11-16 02:00:00,02:00:00,31.8,46.2,30.0,5.3999999999999995,7.8,3.6,-,-,-,-,-,-,-,-
2022-11-16 03:00:00,03:00:00,42.400000000000006,61.6,40.0,7.2,10.4,4.8,-,-,-,-,-,-,-,-
2022-11-16 04:00:00,04:00:00,53.0,77.0,50.0,9.0,13.0,6.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 05:00:00,05:00:00,52.0,76.0,50.0,9.0,13.0,6.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 06:00:00,06:00:00,51.0,75.0,50.0,9.0,13.0,5.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 07:00:00,07:00:00,50.0,76.0,50.0,9.5,12.5,5.5,-,-,-,-,-,-,-,-
2022-11-16 08:00:00,08:00:00,49.0,77.0,50.0,10.0,12.0,6.0,Baik,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 09:00:00,09:00:00,48.0,78.0,50.0,10.0,13.0,6.0,Baik,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 10:00:00,10:00:00,47.0,79.0,51.0,10.0,13.0,6.0,Baik,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 11:00:00,11:00:00,46.0,79.0,51.0,10.0,13.0,7.0,Baik,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 12:00:00,12:00:00,47.0,79.0,52.0,10.0,14.0,7.0,Baik,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 13:00:00,13:00:00,47.0,80.0,52.0,10.0,15.0,7.0,Baik,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 14:00:00,14:00:00,48.0,81.0,51.0,10.0,15.0,7.0,Baik,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 15:00:00,15:00:00,50.0,81.0,51.0,10.0,16.0,7.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 16:00:00,16:00:00,50.0,81.0,51.0,10.0,16.0,7.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 17:00:00,17:00:00,51.0,81.0,51.0,10.0,17.0,7.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 18:00:00,18:00:00,51.0,80.0,51.0,11.0,17.0,8.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 19:00:00,19:00:00,51.0,80.0,51.0,11.0,17.0,8.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 20:00:00,20:00:00,51.0,81.0,51.0,11.0,18.0,8.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 21:00:00,21:00:00,52.0,82.0,51.0,11.0,18.0,8.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 22:00:00,22:00:00,52.0,83.0,51.0,11.0,19.0,8.0,Sedang,Sedang,Sedang,Baik,Baik,Baik,pm25,Sedang
2022-11-16 23:00:00,23:00:00,51.3421052631579,82.07894736842105,51.0,10.842105263157896,18.92105263157895,7.894736842105263,-,-,-,-,-,-,-,-
2022-11-17 00:00:00,00:00:00,50.68421052631579,81.15789473684211,51.0,10.68421052631579,18.842105263157894,7.7894736842105265,-,-,-,-,-,-,-,-
2022-11-17 01:00:00,01:00:00,50.026315789473685,80.23684210526316,51.0,10.526315789473685,18.763157894736842,7.684210526315789,-,-,-,-,-,-,-,-
2022-11-17 02:00:00,02:00:00,49.368421052631575,79.3157894736842,51.0,10.368421052631579,18.68421052631579,7.578947368421053,-,-,-,-,-,-,-,-
2022-11-17 03:00:00,03:00:00,48.71052631578947,78.39473684210526,51.0,10.210526315789474,18.605263157894736,7.473684210526316,-,-,-,-,-,-,-,-
2022-11-17 04:00:00,04:00:00,48.05263157894737,77.47368421052632,51.0,10.052631578947368,18.526315789473685,7.368421052631579,-,-,-,-,-,-,-,-
2022-11-17 05:00:00,05:00:00,47.39473684210526,76.55263157894737,51.0,9.894736842105264,18.44736842105263,7.2631578947368425,-,-,-,-,-,-,-,-
