ISPU PM2.5,datetime,temp,dew,humidity,precip,windspeed,AOD
,2022-09-24,28.6,24.2,78.2,0.0,24.1,0.227
,2022-09-25,28.7,24.3,77.9,0.0,20.5,0.4326
,2022-09-26,29.0,23.2,73.1,5.15,18.4,0.3024
,2022-09-27,29.0,23.1,71.7,0.002,18.4,0.33699998
,2022-09-28,29.0,23.6,73.8,0.004,16.6,0.86179996
,2022-09-29,29.1,23.4,72.6,0.038,18.4,
,2022-09-30,28.6,23.6,75.6,0.0,27.7,0.3572
80.25,2022-10-01,29.7,24.6,75.0,0.035,20.5,0.31399998
47.36363636363637,2022-10-02,27.1,24.6,86.8,25.465,10.5,0.27719998
63.43478260869565,2022-10-03,28.4,24.4,80.0,1.234,14.8,0.5726
68.18181818181819,2022-10-04,26.9,24.1,85.6,17.736,22.3,0.66719997
62.916666666666664,2022-10-05,27.3,24.6,85.4,2.268,16.6,0.5668
72.88235294117646,2022-10-06,27.2,24.5,85.8,22.589,25.8,0.6978
,2022-10-07,26.4,24.1,87.8,6.509,24.3,0.67359996
,2022-10-08,27.6,23.3,78.3,0.067,22.3,0.7524
,2022-10-09,27.7,24.2,82.0,1.143,29.5,
59.833333333333336,2022-10-10,27.6,23.8,80.7,0.035,14.2,0.7284
87.11111111111111,2022-10-11,27.3,23.9,82.9,15.617,22.3,0.49499997
89.10526315789474,2022-10-12,27.6,23.6,79.9,0.69,18.4,0.5148
79.63157894736842,2022-10-13,27.5,23.9,82.2,34.444,21.0,0.51919997
80.42857142857143,2022-10-14,28.1,23.9,79.2,0.123,16.6,0.3268
71.85714285714286,2022-10-15,28.0,24.4,81.4,5.855,18.4,0.57379997
77.42105263157895,2022-10-16,28.3,25.1,83.2,3.817,13.0,0.82379997
71.23809523809524,2022-10-17,28.8,24.7,79.7,1.591,22.3,0.7204
73.47368421052632,2022-10-18,27.9,24.5,82.7,0.33,15.9,
84.0,2022-10-19,27.1,24.4,86.0,8.052,18.4,
83.47368421052632,2022-10-20,27.4,24.6,84.9,0.075,14.8,
,2022-10-21,27.8,24.2,81.4,0.142,16.6,
76.35714285714286,2022-10-22,28.6,24.8,80.7,0.051,13.0,0.5444
66.31818181818181,2022-10-23,28.2,24.8,82.8,68.052,22.3,0.124199994
48.6,2022-10-24,27.9,23.4,77.6,0.01,28.0,0.26479998
44.31578947368421,2022-10-25,27.1,24.1,84.7,1.711,22.4,0.5
,2022-10-26,26.8,23.8,84.3,12.982,27.7,
,2022-10-27,27.9,23.1,76.7,0.0,22.3,0.2286
,2022-10-28,28.8,21.9,69.0,0.0,27.7,0.8522
66.8125,2022-10-29,28.8,23.4,73.3,0.0,16.6,0.7626
61.18181818181818,2022-10-30,28.6,23.0,73.2,0.0,18.4,0.1988
67.3913043478261,2022-10-31,28.6,23.8,75.6,0.001,16.6,0.4324
60.8,2022-11-01,28.8,24.0,76.3,0.0,14.0,1.2351999
98.47058823529412,2022-11-02,28.6,24.3,78.9,0.3,18.4,1.1494
69.35,2022-11-03,27.9,24.4,81.7,0.195,18.4,1.8726
82.41666666666667,2022-11-04,28.2,24.0,79.5,12.274,13.4,0.648
78.2,2022-11-05,27.2,24.1,83.8,0.444,18.4,0.3448
,2022-11-06,27.6,24.6,84.0,0.0,18.4,
,2022-11-07,26.9,24.8,88.7,6.756,31.7,0.3452
,2022-11-08,26.8,24.3,86.7,3.786,20.1,
74.92307692307692,2022-11-09,27.6,23.7,80.3,0.0,22.3,
61.916666666666664,2022-11-10,27.7,24.4,82.8,10.419,22.3,
53.23529411764706,2022-11-11,27.2,23.6,81.4,2.019,46.4,0.917
43.0,2022-11-12,26.8,24.2,86.6,4.161,25.9,0.5148
49.38095238095238,2022-11-13,26.5,24.3,88.0,2.718,22.3,
59.8421052631579,2022-11-14,27.8,24.2,81.9,0.342,18.4,0.8578
49.78947368421053,2022-11-15,28.1,24.4,81.0,0.0,25.9,0.6706
44.111111111111114,2022-11-16,28.8,24.3,77.4,0.022,15.7,0.502
,2022-11-17,26.0,24.2,90.4,52.675,18.4,
46.916666666666664,2022-11-18,27.6,23.4,79.3,0.102,28.7,0.35999998
47.391304347826086,2022-11-19,28.2,24.1,79.5,0.017,31.7,0.0502
44.61538461538461,2022-11-20,28.5,23.9,77.3,0.0,35.3,0.486
41.357142857142854,2022-11-21,28.9,23.2,72.9,0.008,27.7,0.28759998
38.34782608695652,2022-11-22,28.9,23.5,73.5,0.0,37.1,
50.63636363636363,2022-11-23,28.6,23.6,75.8,1.455,25.9,0.396
45.76470588235294,2022-11-24,27.8,24.0,80.1,8.207,26.1,0.6264
60.714285714285715,2022-11-25,27.4,24.0,82.6,0.117,16.6,0.6214
96.05,2022-11-26,27.0,24.3,86.0,10.906,29.5,
73.77777777777777,2022-11-27,27.8,24.2,81.5,0.781,20.5,0.87299997
,2022-11-28,27.7,24.8,84.6,8.423,27.7,0.71199995
65.25,2022-11-29,28.3,24.4,80.6,5.216,18.4,0.85499996
67.27272727272727,2022-11-30,28.2,24.1,79.0,0.169,14.8,
73.54545454545455,2022-12-01,27.9,24.4,82.3,0.107,20.5,0.38939998
67.05,2022-12-02,27.7,24.2,81.6,1.653,14.8,
71.1,2022-12-03,27.9,24.0,80.0,0.317,18.4,0.8258
71.125,2022-12-04,28.3,24.2,79.0,0.088,20.5,1.1583999
77.3157894736842,2022-12-05,28.0,24.1,79.8,1.083,20.5,1.0012
84.875,2022-12-06,27.5,24.3,83.0,0.766,16.6,0.9048
68.28571428571429,2022-12-07,27.6,24.3,82.7,0.322,16.6,1.8434
62.4,2022-12-08,27.8,23.9,79.9,3.672,24.1,0.74219996
70.6,2022-12-09,26.1,23.8,87.9,9.7,31.7,0.7726
60.21052631578947,2022-12-10,28.1,23.5,77.4,0.711,20.5,0.5214
