datetime,ISPU_PM25,temp,dew,humidity,precip,windspeed,AOD,year,month,day
2022-07-08,73.36,27.210443,22.920994,77.4,0.0,1.412279,0.499235294117647,2022,7,8
2022-07-09,77.14,26.702295,22.221655,76.5,0.0,1.1841788,0.461,2022,7,9
2022-07-10,83.95,26.867558,21.978445,74.6,0.0,1.9542651,0.331,2022,7,10
2022-07-11,90.4,27.609135,22.817316,75.2,0.0,1.9400109,0.3175,2022,7,11
2022-07-12,96.8,26.875757,23.683474,82.7,0.0,1.3802207,0.333125,2022,7,12
2022-07-13,88.61,25.966303,23.64682,87.1,0.0,2.136517,0.34875,2022,7,13
2022-07-14,75.43,27.158562,24.011507,83.0,0.0,3.123212,0.364375,2022,7,14
2022-07-15,65.57,26.333143,23.597437,84.9,0.0,1.3286736,0.38,2022,7,15
2022-07-16,54.86,25.484285,22.730257,84.8,0.0,1.648584,0.395625,2022,7,16
2022-07-17,68.75,26.455404,23.760042,85.2,0.0,2.0941608,0.365,2022,7,17
2022-07-18,90.95,27.390501,23.67113,80.2,0.0,1.7319545,0.265,2022,7,18
2022-07-19,93.71,27.650537,23.871738,79.9,0.0,1.7415653,0.241,2022,7,19
2022-07-20,100.37,27.046755,23.699179,82.0,0.0,1.8665807,0.233121212121212,2022,7,20
2022-07-21,98.76,27.453733,23.20268,77.7,0.0,1.4487708,0.225242424242424,2022,7,21
2022-07-22,97.7,26.86602,23.42478,81.5,0.0,2.0436647,0.217363636363636,2022,7,22
2022-07-23,68.5,27.141157,23.621016,81.1,0.0,1.5617385,0.209484848484848,2022,7,23
2022-07-24,52.58,26.931704,23.640306,82.2,0.0,1.103817,0.201606060606061,2022,7,24
2022-07-25,52.1,27.059584,23.15057,79.2,0.0,1.1722982,0.193727272727273,2022,7,25
2022-07-26,75.6,27.167868,22.128242,74.0,0.0,2.2788444,0.181347826086956,2022,7,26
2022-07-27,90.0,27.085775,22.268347,75.0,0.0,2.0908833,0.162217391304348,2022,7,27
2022-07-28,101.55,27.739302,23.44727,77.5,0.0,2.9810138,0.143086956521739,2022,7,28
2022-07-29,78.43,27.158876,23.542974,80.7,0.0,2.1290724,0.12395652173913,2022,7,29
2022-07-30,76.45,27.283358,23.497599,79.8,0.0,1.848408,0.104826086956522,2022,7,30
2022-07-31,92.94,27.341892,23.339277,78.8,0.0,2.884149,0.0752857142857143,2022,7,31
2022-08-01,80.58,27.338182,23.366552,79.0,0.0,2.4069352,0.0596666666666667,2022,8,1
2022-08-02,83.78,27.719662,23.414646,77.4,0.0,1.8324906,0.0688333333333333,2022,8,2
2022-08-03,101.95,26.84603,23.717602,83.0,0.0,1.7119247,0.078,2022,8,3
2022-08-04,74.73,26.499435,23.656912,84.4,0.0,1.0050627,0.0871666666666667,2022,8,4
2022-08-05,58.62,26.399214,23.19647,82.6,0.0,1.5001357,0.0996,2022,8,5
