system:index,Optical_Depth_047,date,name,.geo
MCD19A2_A2018090_h28v09_061_2023116153258_02_2_0,0,2018-03-31,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018090_h28v09_061_2023116153258_02_3_0,298,2018-03-31,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018092_h28v09_061_2023116164010_01_3_0,296,2018-04-02,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018093_h28v09_061_2023116170916_03_2_0,171,2018-04-03,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018094_h28v09_061_2023116173941_01_1_0,420,2018-04-04,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018094_h28v09_061_2023116173941_02_1_0,409,2018-04-04,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018101_h28v09_061_2023116211806_01_1_0,446,2018-04-11,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018101_h28v09_061_2023116211806_01_2_0,298,2018-04-11,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018101_h28v09_061_2023116211806_01_3_0,510,2018-04-11,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018101_h28v09_061_2023116211806_01_4_0,484,2018-04-11,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018103_h28v09_061_2023116223402_01_0_0,378,2018-04-13,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018103_h28v09_061_2023116223402_01_1_0,267,2018-04-13,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018103_h28v09_061_2023116223402_01_2_0,247,2018-04-13,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018103_h28v09_061_2023116223402_01_3_0,288,2018-04-13,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018103_h28v09_061_2023116223402_01_4_0,420,2018-04-13,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018118_h28v09_061_2023117085853_02_0_0,550,2018-04-28,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018118_h28v09_061_2023117085853_02_1_0,341,2018-04-28,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018120_h28v09_061_2023117102426_01_0_0,529,2018-04-30,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018120_h28v09_061_2023117102426_01_1_0,245,2018-04-30,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018120_h28v09_061_2023117102426_01_2_0,441,2018-04-30,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018120_h28v09_061_2023117102426_01_3_0,389,2018-04-30,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018120_h28v09_061_2023117102426_02_1_0,281,2018-04-30,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018120_h28v09_061_2023117102426_02_3_0,589,2018-04-30,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018121_h28v09_061_2023117111203_01_0_0,461,2018-05-01,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018121_h28v09_061_2023117111203_01_1_0,399,2018-05-01,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018121_h28v09_061_2023117111203_01_2_0,308,2018-05-01,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018121_h28v09_061_2023117111203_01_3_0,401,2018-05-01,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018121_h28v09_061_2023117111203_01_4_0,520,2018-05-01,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018121_h28v09_061_2023117111203_04_0_0,574,2018-05-01,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018121_h28v09_061_2023117111203_04_1_0,294,2018-05-01,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018125_h28v09_061_2023117142846_02_1_0,678,2018-05-05,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018125_h28v09_061_2023117142846_02_2_0,629,2018-05-05,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018126_h28v09_061_2023117154414_01_2_0,375,2018-05-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018127_h28v09_061_2023117165157_02_0_0,354,2018-05-07,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018127_h28v09_061_2023117165157_02_1_0,231,2018-05-07,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018127_h28v09_061_2023117165157_02_4_0,377,2018-05-07,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018128_h28v09_061_2023117173813_01_0_0,491,2018-05-08,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018128_h28v09_061_2023117173813_01_1_0,362,2018-05-08,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018128_h28v09_061_2023117173813_01_2_0,356,2018-05-08,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018128_h28v09_061_2023117173813_01_3_0,407,2018-05-08,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018128_h28v09_061_2023117173813_01_4_0,472,2018-05-08,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018129_h28v09_061_2023117182706_01_0_0,552,2018-05-09,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018129_h28v09_061_2023117182706_01_1_0,418,2018-05-09,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018129_h28v09_061_2023117182706_01_2_0,428,2018-05-09,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018129_h28v09_061_2023117182706_01_3_0,343,2018-05-09,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018129_h28v09_061_2023117182706_01_4_0,595,2018-05-09,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018129_h28v09_061_2023117182706_02_1_0,345,2018-05-09,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018131_h28v09_061_2023117201045_02_0_0,378,2018-05-11,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018133_h28v09_061_2023117214341_01_2_0,342,2018-05-13,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018133_h28v09_061_2023117214341_01_4_0,602,2018-05-13,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018134_h28v09_061_2023117222139_01_1_0,543,2018-05-14,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018135_h28v09_061_2023117230705_01_2_0,623,2018-05-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018142_h28v09_061_2023118041524_01_1_0,258,2018-05-22,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018151_h28v09_061_2023118102304_01_2_0,594,2018-05-31,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018152_h28v09_061_2023118105816_01_0_0,304,2018-06-01,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018152_h28v09_061_2023118105816_01_2_0,264,2018-06-01,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018152_h28v09_061_2023118105816_01_4_0,182,2018-06-01,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018152_h28v09_061_2023118105816_02_0_0,140,2018-06-01,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018152_h28v09_061_2023118105816_02_2_0,145,2018-06-01,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018152_h28v09_061_2023118105816_02_3_0,150,2018-06-01,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018152_h28v09_061_2023118105816_02_4_0,127,2018-06-01,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018154_h28v09_061_2023118121546_01_2_0,954,2018-06-03,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018160_h28v09_061_2023118194529_01_3_0,683,2018-06-09,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018161_h28v09_061_2023118205138_01_2_0,853,2018-06-10,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018161_h28v09_061_2023118205138_01_4_0,943,2018-06-10,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018161_h28v09_061_2023118205138_02_0_0,1844,2018-06-10,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018161_h28v09_061_2023118205138_02_1_0,1964,2018-06-10,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018163_h28v09_061_2023118235616_01_2_0,496,2018-06-12,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018163_h28v09_061_2023118235616_01_4_0,832,2018-06-12,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018165_h28v09_061_2023119023926_02_1_0,426,2018-06-14,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018168_h28v09_061_2023119055148_01_1_0,627,2018-06-17,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018169_h28v09_061_2023119065304_01_0_0,434,2018-06-18,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018169_h28v09_061_2023119065304_01_1_0,331,2018-06-18,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018169_h28v09_061_2023119065304_01_2_0,201,2018-06-18,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018169_h28v09_061_2023119065304_01_4_0,343,2018-06-18,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018169_h28v09_061_2023119065304_04_2_0,290,2018-06-18,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018169_h28v09_061_2023119065304_04_3_0,230,2018-06-18,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018170_h28v09_061_2023119081257_01_0_0,448,2018-06-19,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018170_h28v09_061_2023119081257_01_1_0,317,2018-06-19,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018170_h28v09_061_2023119081257_01_2_0,296,2018-06-19,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018170_h28v09_061_2023119081257_01_3_0,320,2018-06-19,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018170_h28v09_061_2023119081257_01_4_0,399,2018-06-19,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018174_h28v09_061_2023119130038_01_1_0,292,2018-06-23,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018174_h28v09_061_2023119130038_01_2_0,385,2018-06-23,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018174_h28v09_061_2023119130038_01_3_0,175,2018-06-23,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018179_h28v09_061_2023119191552_01_2_0,444,2018-06-28,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018179_h28v09_061_2023119191552_01_4_0,549,2018-06-28,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018180_h28v09_061_2023119202410_02_2_0,521,2018-06-29,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018183_h28v09_061_2023118182833_01_1_0,513,2018-07-02,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018183_h28v09_061_2023118182833_01_3_0,557,2018-07-02,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018186_h28v09_061_2023118205231_01_0_0,519,2018-07-05,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018186_h28v09_061_2023118205231_01_1_0,577,2018-07-05,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018186_h28v09_061_2023118205231_01_2_0,414,2018-07-05,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018186_h28v09_061_2023118205231_01_3_0,469,2018-07-05,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018187_h28v09_061_2023118215309_03_0_0,306,2018-07-06,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018187_h28v09_061_2023118215309_03_1_0,279,2018-07-06,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018187_h28v09_061_2023118215309_03_2_0,108,2018-07-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018187_h28v09_061_2023118215309_03_3_0,364,2018-07-06,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018187_h28v09_061_2023118215309_03_4_0,305,2018-07-06,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018188_h28v09_061_2023118224445_01_0_0,363,2018-07-07,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018188_h28v09_061_2023118224445_01_1_0,337,2018-07-07,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018188_h28v09_061_2023118224445_01_2_0,228,2018-07-07,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018188_h28v09_061_2023118224445_01_4_0,489,2018-07-07,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018188_h28v09_061_2023118224445_02_0_0,491,2018-07-07,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018188_h28v09_061_2023118224445_02_1_0,417,2018-07-07,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018188_h28v09_061_2023118224445_02_3_0,286,2018-07-07,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018188_h28v09_061_2023118224445_02_4_0,755,2018-07-07,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018189_h28v09_061_2023118235406_02_0_0,427,2018-07-08,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018189_h28v09_061_2023118235406_02_1_0,396,2018-07-08,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018189_h28v09_061_2023118235406_02_2_0,309,2018-07-08,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018189_h28v09_061_2023118235406_02_3_0,292,2018-07-08,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018189_h28v09_061_2023118235406_02_4_0,429,2018-07-08,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018189_h28v09_061_2023118235406_03_1_0,443,2018-07-08,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018190_h28v09_061_2023119005845_01_0_0,863,2018-07-09,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018190_h28v09_061_2023119005845_01_1_0,808,2018-07-09,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018190_h28v09_061_2023119005845_01_2_0,544,2018-07-09,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018190_h28v09_061_2023119005845_01_3_0,735,2018-07-09,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018190_h28v09_061_2023119005845_01_4_0,825,2018-07-09,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018192_h28v09_061_2023119025052_01_2_0,687,2018-07-11,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018195_h28v09_061_2023119053947_01_3_0,908,2018-07-14,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018196_h28v09_061_2023119064450_02_0_0,536,2018-07-15,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018196_h28v09_061_2023119064450_02_1_0,585,2018-07-15,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018196_h28v09_061_2023119064450_02_2_0,566,2018-07-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018196_h28v09_061_2023119064450_02_4_0,535,2018-07-15,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018196_h28v09_061_2023119064450_03_2_0,502,2018-07-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018197_h28v09_061_2023119075936_01_0_0,698,2018-07-16,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018197_h28v09_061_2023119075936_01_2_0,408,2018-07-16,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018197_h28v09_061_2023119075936_01_3_0,773,2018-07-16,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018197_h28v09_061_2023119075936_01_4_0,574,2018-07-16,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018198_h28v09_061_2023119090500_01_2_0,739,2018-07-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018199_h28v09_061_2023119100506_01_0_0,552,2018-07-18,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018199_h28v09_061_2023119100506_01_2_0,471,2018-07-18,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018199_h28v09_061_2023119100506_01_3_0,531,2018-07-18,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018199_h28v09_061_2023119100506_01_4_0,592,2018-07-18,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018201_h28v09_061_2023119123640_01_1_0,603,2018-07-20,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018201_h28v09_061_2023119123640_01_2_0,679,2018-07-20,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018201_h28v09_061_2023119123640_01_3_0,692,2018-07-20,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018201_h28v09_061_2023119123640_01_4_0,746,2018-07-20,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018203_h28v09_061_2023119145534_03_0_0,1181,2018-07-22,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018203_h28v09_061_2023119145534_03_4_0,1149,2018-07-22,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018204_h28v09_061_2023119160435_01_2_0,623,2018-07-23,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018207_h28v09_061_2023119200024_01_2_0,1029,2018-07-26,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018208_h28v09_061_2023119212509_01_0_0,532,2018-07-27,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018208_h28v09_061_2023119212509_01_1_0,481,2018-07-27,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018208_h28v09_061_2023119212509_01_2_0,531,2018-07-27,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018208_h28v09_061_2023119212509_01_3_0,405,2018-07-27,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018208_h28v09_061_2023119212509_01_4_0,537,2018-07-27,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_01_0_0,721,2018-07-28,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_01_1_0,621,2018-07-28,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_01_2_0,503,2018-07-28,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_01_3_0,678,2018-07-28,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_01_4_0,714,2018-07-28,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_02_0_0,1173,2018-07-28,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_02_1_0,1098,2018-07-28,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_02_2_0,852,2018-07-28,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_02_3_0,948,2018-07-28,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018209_h28v09_061_2023119220541_02_4_0,1282,2018-07-28,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018211_h28v09_061_2023119232000_01_1_0,733,2018-07-30,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018211_h28v09_061_2023119232000_01_2_0,784,2018-07-30,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018211_h28v09_061_2023119232000_02_0_0,1242,2018-07-30,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018211_h28v09_061_2023119232000_02_4_0,1717,2018-07-30,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018212_h28v09_061_2023119234433_03_0_0,942,2018-07-31,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018214_h28v09_061_2023120003924_01_4_0,554,2018-08-02,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018217_h28v09_061_2023120021714_01_0_0,535,2018-08-05,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018217_h28v09_061_2023120021714_01_1_0,484,2018-08-05,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018217_h28v09_061_2023120021714_01_2_0,456,2018-08-05,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018217_h28v09_061_2023120021714_01_3_0,405,2018-08-05,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018217_h28v09_061_2023120021714_01_4_0,614,2018-08-05,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018218_h28v09_061_2023120025403_01_2_0,262,2018-08-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018222_h28v09_061_2023120050848_01_1_0,669,2018-08-10,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018222_h28v09_061_2023120050848_01_2_0,434,2018-08-10,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018222_h28v09_061_2023120050848_01_3_0,385,2018-08-10,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018222_h28v09_061_2023120050848_01_4_0,695,2018-08-10,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018225_h28v09_061_2023120065049_01_0_0,988,2018-08-13,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018225_h28v09_061_2023120065049_01_1_0,600,2018-08-13,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018225_h28v09_061_2023120065049_01_2_0,833,2018-08-13,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018225_h28v09_061_2023120065049_01_3_0,751,2018-08-13,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018225_h28v09_061_2023120065049_01_4_0,960,2018-08-13,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018227_h28v09_061_2023120081634_01_2_0,756,2018-08-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018227_h28v09_061_2023120081634_02_1_0,367,2018-08-15,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018228_h28v09_061_2023120083817_03_0_0,1124,2018-08-16,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018228_h28v09_061_2023120083817_03_4_0,1412,2018-08-16,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018229_h28v09_061_2023120092312_01_2_0,568,2018-08-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018231_h28v09_061_2023120102218_01_0_0,382,2018-08-19,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018231_h28v09_061_2023120102218_01_1_0,343,2018-08-19,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2018231_h28v09_061_2023120102218_01_2_0,274,2018-08-19,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
