datetime,Ispu Pm2.5,temp,dew,humidity,precip,windspeed,AOD,city
9/27/2023,,28.928,19.839,58,0,2.019,0.845,DKI5 Kebun Jeruk
9/28/2023,,29.083,20.145,58.6,0,2.639,0.418,DKI5 Kebun Jeruk
9/29/2023,,29.32,20.812,60.2,0,1.977,0.767,DKI5 Kebun Jeruk
9/30/2023,,28.801,22.499,68.8,0,1.473,0.509,DKI5 Kebun Jeruk
10/1/2023,,28.465,22.489,70.1,0,1.874,0.435,DKI5 Kebun Jeruk
10/2/2023,,28.693,21.752,66.2,0,1.68,0.504,DKI5 Kebun Jeruk
10/3/2023,,28.562,22.257,68.7,0,1.619,0.573,DKI5 Kebun Jeruk
10/4/2023,,28.845,22.728,69.6,0,1.523,0.232,DKI5 Kebun Jeruk
10/5/2023,,28.668,23.345,73,0,2.195,0.517,DKI5 Kebun Jeruk
10/6/2023,,28.754,23.614,73.8,0,1.253,0.572,DKI5 Kebun Jeruk
10/7/2023,,28.836,23.828,74.4,0,1.327,0.177,DKI5 Kebun Jeruk
10/8/2023,,29.112,23.175,70.4,0,1.563,0.109,DKI5 Kebun Jeruk
10/9/2023,,29.375,23.216,69.5,0,2.938,0.332,DKI5 Kebun Jeruk
10/10/2023,,29.717,22.961,67.1,0,1.949,0.02,DKI5 Kebun Jeruk
10/11/2023,,29.591,23.238,68.7,0.007,1.618,0.627,DKI5 Kebun Jeruk
10/12/2023,,29.573,23.048,68,0,1.795,0.326,DKI5 Kebun Jeruk
10/13/2023,,29.574,22.982,67.8,0.1,1.283,0.282,DKI5 Kebun Jeruk
10/14/2023,,29.693,22.72,66.2,0,1.433,0.238,DKI5 Kebun Jeruk
10/15/2023,,29.6,22.451,65.5,0,1.617,0.705,DKI5 Kebun Jeruk
10/16/2023,,29.957,22.957,66.2,0,1.698,1.173,DKI5 Kebun Jeruk
10/17/2023,,30.251,21.916,61.1,0,2.395,0.644,DKI5 Kebun Jeruk
10/18/2023,,29.662,22.084,63.8,0,2.383,0.136,DKI5 Kebun Jeruk
10/19/2023,,29.62,22.599,66,0,3.342,0.148,DKI5 Kebun Jeruk
10/20/2023,,29.129,23.075,69.9,0,1.416,0.159,DKI5 Kebun Jeruk
10/21/2023,,29.881,22.521,64.7,0,1.468,0.17,DKI5 Kebun Jeruk
10/22/2023,,29.183,22.835,68.7,0,0.999,0.182,DKI5 Kebun Jeruk
10/23/2023,,29.314,22.002,64.8,0,1.476,0.193,DKI5 Kebun Jeruk
10/24/2023,,29.06,22.573,68.1,0,1.469,0.205,DKI5 Kebun Jeruk
10/25/2023,,28.61,22.895,71.3,5.682,1.033,0.216,DKI5 Kebun Jeruk
10/26/2023,,29.208,22.869,68.7,0,1.401,0.227,DKI5 Kebun Jeruk
10/27/2023,,29.465,22.865,67.7,0,1.418,0.217,DKI5 Kebun Jeruk
10/28/2023,,29.647,21.822,62.9,0,2.347,0.08,DKI5 Kebun Jeruk
10/29/2023,,29.575,21.985,63.8,0,1.969,0.505,DKI5 Kebun Jeruk
10/30/2023,,30.096,22.153,62.5,0,1.344,0.479,DKI5 Kebun Jeruk
10/31/2023,,29.764,23.251,68.1,4.727,1.296,0.253,DKI5 Kebun Jeruk
11/1/2023,,28.857,23.76,74,1.286,1.346,0.102,DKI5 Kebun Jeruk
11/2/2023,,29.019,23.76,73.3,0,1.234,0.079,DKI5 Kebun Jeruk
11/3/2023,,28.568,23.978,76.3,0.377,1.396,0.056,DKI5 Kebun Jeruk
11/4/2023,,27.813,23.655,78.2,6.935,1.659,0.034,DKI5 Kebun Jeruk
11/5/2023,,27.386,24.245,83,17.124,1.52,0.348,DKI5 Kebun Jeruk
11/6/2023,,28.567,24.158,77.1,0.343,1.439,0.606,DKI5 Kebun Jeruk
11/7/2023,,29.498,23.614,70.7,0,1.505,0.687,DKI5 Kebun Jeruk
11/8/2023,,29.306,23.898,72.7,0,1.381,0.768,DKI5 Kebun Jeruk
11/9/2023,,28.976,23.767,73.5,0,1.556,0.506,DKI5 Kebun Jeruk
11/10/2023,,28.823,24.031,75.4,1.758,1.271,0.527,DKI5 Kebun Jeruk
11/11/2023,,28.208,23.934,77.7,3.565,1.774,0.266,DKI5 Kebun Jeruk
11/12/2023,,28.119,23.789,77.4,3.119,1.203,0.281,DKI5 Kebun Jeruk
11/13/2023,,29.006,24.27,75.7,0,1.475,0.606,DKI5 Kebun Jeruk
11/14/2023,,28.073,24.706,82,16.76,1.343,0.874,DKI5 Kebun Jeruk
11/15/2023,,28.348,24.055,77.6,16.493,1.205,0.656,DKI5 Kebun Jeruk
11/16/2023,,28.861,24.171,75.8,10.413,1.306,0.939,DKI5 Kebun Jeruk
11/17/2023,,28.677,24.701,79.1,0.221,1.098,1.587,DKI5 Kebun Jeruk
11/18/2023,,28.363,24.417,79.2,0.229,1.183,0.512,DKI5 Kebun Jeruk
11/19/2023,,28.889,24.452,77,3.894,1.673,0.671,DKI5 Kebun Jeruk
11/20/2023,,28.956,23.849,74,1.364,1.542,0.566,DKI5 Kebun Jeruk
11/21/2023,,28.826,24.377,76.9,6.343,1.22,0.538,DKI5 Kebun Jeruk
11/22/2023,,29.185,24.356,75.3,14.309,1.309,0.735,DKI5 Kebun Jeruk
11/23/2023,,28.397,24.323,78.6,0,1.153,0.481,DKI5 Kebun Jeruk
11/24/2023,,27.788,24.605,82.9,15.431,1.422,0.374,DKI5 Kebun Jeruk
11/25/2023,,25.861,23.764,88.2,23.603,1.573,0.399,DKI5 Kebun Jeruk
11/26/2023,,27.815,23.71,78.4,10.815,1.127,0.519,DKI5 Kebun Jeruk
11/27/2023,,26.767,24.19,85.8,2.057,1.283,0.28,DKI5 Kebun Jeruk
11/28/2023,,27.807,24.293,81.2,2.189,1.18,0.625,DKI5 Kebun Jeruk
11/29/2023,,28.063,24.478,80.9,5.514,1.28,0.371,DKI5 Kebun Jeruk
11/30/2023,,27.445,24.262,82.8,21.408,0.928,1.416,DKI5 Kebun Jeruk
12/1/2023,,26.513,24.257,87.5,2.352,1.395,0.72,DKI5 Kebun Jeruk
12/2/2023,,27.793,24.142,80.6,0.715,1.609,0.492,DKI5 Kebun Jeruk
12/3/2023,,27.287,24.224,83.4,0.254,1.208,0.397,DKI5 Kebun Jeruk
12/4/2023,,26.236,23.981,87.4,6.334,1.18,0.445,DKI5 Kebun Jeruk
12/5/2023,,28.024,24.018,78.9,0,1.155,0.463,DKI5 Kebun Jeruk
12/6/2023,,27.829,24.433,81.8,0,1.321,1.208,DKI5 Kebun Jeruk
12/7/2023,,28.621,24.476,78.3,0.007,1.208,0.433,DKI5 Kebun Jeruk
12/8/2023,,28.12,24.385,80.2,1.396,1.555,0.48,DKI5 Kebun Jeruk
12/9/2023,,27.875,24.346,81.2,0,1.252,0.355,DKI5 Kebun Jeruk
12/10/2023,,28.295,24.377,79.3,0,1.269,0.149,DKI5 Kebun Jeruk
12/11/2023,,28.362,24.269,78.5,0,1.2,0.092,DKI5 Kebun Jeruk
12/12/2023,,28.208,24.14,78.6,0,1.426,0.461,DKI5 Kebun Jeruk
12/13/2023,,29.135,23.205,70.4,0,1.569,0.24,DKI5 Kebun Jeruk
12/14/2023,,28.973,23.351,71.7,0,1.794,0.486,DKI5 Kebun Jeruk
12/15/2023,,29.083,22.935,69.5,0,1.616,0.394,DKI5 Kebun Jeruk
12/16/2023,,28.908,22.73,69.3,0,1.964,0.213,DKI5 Kebun Jeruk
12/17/2023,,29.385,22.067,64.8,0,1.855,0.66,DKI5 Kebun Jeruk
12/18/2023,,29.551,22.453,65.7,0,2.003,0.179,DKI5 Kebun Jeruk
12/19/2023,,29.04,21.593,64.2,0,2.21,0.1,DKI5 Kebun Jeruk
12/20/2023,,28.907,19.729,57.7,0,2.335,0.435,DKI5 Kebun Jeruk
12/21/2023,,28.997,20.457,60,0,2.09,0.377,DKI5 Kebun Jeruk
12/22/2023,,29.923,20.818,58.2,0,1.45,0.377,DKI5 Kebun Jeruk
12/23/2023,,30.213,22.838,64.7,0,1.34,0.377,DKI5 Kebun Jeruk
12/24/2023,,29.215,24.043,73.7,0.026,1.343,0.377,DKI5 Kebun Jeruk
12/25/2023,,27.842,23.877,79.1,21.064,1.265,0.377,DKI5 Kebun Jeruk
12/26/2023,,27.588,24.239,82,0,1.187,0.377,DKI5 Kebun Jeruk
12/27/2023,,27.621,24.562,83.4,5.354,1.255,0.377,DKI5 Kebun Jeruk
12/28/2023,,28.734,24.403,77.5,0,1.198,0.377,DKI5 Kebun Jeruk
12/29/2023,,28.177,24.793,81.9,1.029,1.335,0.377,DKI5 Kebun Jeruk
12/30/2023,,27.801,24.892,84.2,5.532,1.342,0.377,DKI5 Kebun Jeruk
12/31/2023,,27.517,24.544,83.9,1.553,1.433,0.377,DKI5 Kebun Jeruk
1/1/2024,,28.234,25.036,82.8,1.682,1.243,0.377,DKI5 Kebun Jeruk
1/2/2024,,28.14,25.034,83.3,0,1.004,0.377,DKI5 Kebun Jeruk
1/3/2024,,27.245,24.836,86.7,9.324,1.572,0.377,DKI5 Kebun Jeruk
1/4/2024,,26.154,24.274,89.4,24.449,1.729,0.377,DKI5 Kebun Jeruk
1/5/2024,,27.162,24.055,83.2,18.618,1.334,0.377,DKI5 Kebun Jeruk
1/6/2024,,27.51,24.337,82.9,1.781,1.262,0.377,DKI5 Kebun Jeruk
1/7/2024,,26.781,24.171,85.6,0.044,1.719,0.377,DKI5 Kebun Jeruk
1/8/2024,,27.076,24.418,85.4,0,1.459,0.377,DKI5 Kebun Jeruk
1/9/2024,,27.969,24.223,80.1,0,1.629,0.377,DKI5 Kebun Jeruk
1/10/2024,,27.766,24.571,82.8,6.437,2.193,0.377,DKI5 Kebun Jeruk
1/11/2024,,26.992,24.41,85.8,25.925,2.623,0.377,DKI5 Kebun Jeruk
1/12/2024,,27.281,24.048,82.5,0.604,3.231,0.377,DKI5 Kebun Jeruk
1/13/2024,,27.724,24.138,80.9,17.736,2.319,0.377,DKI5 Kebun Jeruk
1/14/2024,,27.966,24.625,82.1,0.069,1.724,0.377,DKI5 Kebun Jeruk
1/15/2024,,28.158,24.462,80.4,0,2.557,0.011,DKI5 Kebun Jeruk
1/16/2024,,28.567,24.031,76.5,0,2.761,0.035,DKI5 Kebun Jeruk
1/17/2024,,27.381,24.274,83.2,4.098,2.668,0.059,DKI5 Kebun Jeruk
1/18/2024,,27.305,24.084,82.6,10.679,3.404,0.082,DKI5 Kebun Jeruk
1/19/2024,,25.735,23.793,89,18.951,3.299,0.106,DKI5 Kebun Jeruk
1/20/2024,,28.211,23.647,76.3,1.26,3.553,0.22,DKI5 Kebun Jeruk
1/21/2024,,27.597,23.959,80.6,6.182,3.645,0.258,DKI5 Kebun Jeruk
1/22/2024,,28.469,23.685,75.4,0.026,3.621,0.297,DKI5 Kebun Jeruk
1/23/2024,,28.258,23.865,77.1,0.04,3.229,0.336,DKI5 Kebun Jeruk
1/24/2024,,27.832,24.019,79.8,0,3.168,0.369,DKI5 Kebun Jeruk
1/25/2024,,28.575,24.137,77,0,2.124,0.393,DKI5 Kebun Jeruk
1/26/2024,,27.746,24.622,83.1,0.079,1.422,0.417,DKI5 Kebun Jeruk
1/27/2024,,26.24,24.182,88.5,31.103,1.128,0.441,DKI5 Kebun Jeruk
1/28/2024,,26.886,24.508,86.8,19.938,1.427,0.445,DKI5 Kebun Jeruk
1/29/2024,,26.885,24.417,86.4,19.423,0.876,0.148,DKI5 Kebun Jeruk
1/30/2024,,26.577,24.493,88.4,34.867,1.277,0.09,DKI5 Kebun Jeruk
1/31/2024,,26.736,24.335,86.7,59.596,1.742,0.137,DKI5 Kebun Jeruk
2/1/2024,,26.824,24.41,86.7,4.237,1.888,0.087,DKI5 Kebun Jeruk
2/2/2024,,27.809,24.39,81.7,28.681,2.748,0.466,DKI5 Kebun Jeruk
2/3/2024,,26.482,24.341,88.1,0.017,2.448,0.357,DKI5 Kebun Jeruk
2/4/2024,,27.019,24.115,84.2,10.523,1.954,0.356,DKI5 Kebun Jeruk
2/5/2024,,27.092,24.333,84.9,1.692,1.707,0.683,DKI5 Kebun Jeruk
2/6/2024,,26.056,23.648,86.6,10.33,2.509,1.137,DKI5 Kebun Jeruk
2/7/2024,,27.304,23.89,81.7,0,1.935,0.363,DKI5 Kebun Jeruk
2/8/2024,,28.038,24.266,80,0,1.674,0.387,DKI5 Kebun Jeruk
2/9/2024,,28.238,24.447,79.9,0,1.363,0.396,DKI5 Kebun Jeruk
2/10/2024,,27.342,24.276,83.4,11.28,1.713,0.405,DKI5 Kebun Jeruk
2/11/2024,,27.738,24.292,81.6,0,1.876,0.414,DKI5 Kebun Jeruk
2/12/2024,,27.938,24.481,81.5,5.091,2.143,0.455,DKI5 Kebun Jeruk
2/13/2024,,28.315,24.64,80.5,12.875,1.795,0.367,DKI5 Kebun Jeruk
2/14/2024,,27.423,24.314,83.2,118.858,1.476,0.348,DKI5 Kebun Jeruk
2/15/2024,,27.424,25.043,86.9,5.51,1.209,0.329,DKI5 Kebun Jeruk
2/16/2024,,27.044,25.064,88.9,0,1.518,0.31,DKI5 Kebun Jeruk
2/17/2024,,27.039,24.771,87.4,21.333,1.375,0.291,DKI5 Kebun Jeruk
2/18/2024,,27.482,24.663,84.6,0.045,1.493,0.111,DKI5 Kebun Jeruk
2/19/2024,,27.9,24.815,83.4,2.772,1.274,0.194,DKI5 Kebun Jeruk
2/20/2024,,28.377,25.221,83.1,0,1.227,0.276,DKI5 Kebun Jeruk
2/21/2024,,28.037,24.955,83.4,0.293,1.838,0.355,DKI5 Kebun Jeruk
2/22/2024,,29.065,24.783,77.8,1.603,2.877,0.433,DKI5 Kebun Jeruk
2/23/2024,,29.027,24.53,76.7,0,2.318,0.51,DKI5 Kebun Jeruk
2/24/2024,,27.785,24.663,83.2,0.229,2.157,0.296,DKI5 Kebun Jeruk
2/25/2024,,27.027,24.589,86.5,11.372,1.587,0.444,DKI5 Kebun Jeruk
2/26/2024,,27.884,24.526,82,14.047,1.581,0.458,DKI5 Kebun Jeruk
2/27/2024,,27.815,24.711,83.2,0,1.281,0.472,DKI5 Kebun Jeruk
2/28/2024,,26.968,24.671,87.3,52.39,1.164,0.487,DKI5 Kebun Jeruk
2/29/2024,,26.533,24.471,88.5,71.369,1.118,0.501,DKI5 Kebun Jeruk
3/1/2024,,26.563,24.488,88.437,0.033,1.124,0.515,DKI5 Kebun Jeruk
3/2/2024,,26.592,24.505,88.374,10.586,1.131,0.529,DKI5 Kebun Jeruk
3/3/2024,,26.622,24.522,88.311,3.757,1.137,0.544,DKI5 Kebun Jeruk
3/4/2024,,26.652,24.54,88.248,0.722,1.144,0.558,DKI5 Kebun Jeruk
3/5/2024,,26.682,24.557,88.185,0,1.151,0.572,DKI5 Kebun Jeruk
3/6/2024,,26.711,24.574,88.123,1.649,1.157,0.587,DKI5 Kebun Jeruk
3/7/2024,,26.741,24.591,88.06,0.151,1.164,0.593,DKI5 Kebun Jeruk
3/8/2024,,26.771,24.608,87.997,0,1.17,0.571,DKI5 Kebun Jeruk
3/9/2024,,26.801,24.626,87.934,41.529,1.177,0.548,DKI5 Kebun Jeruk
3/10/2024,,26.831,24.643,87.871,0.754,1.184,0.525,DKI5 Kebun Jeruk
3/11/2024,,26.86,24.66,87.808,18.783,1.19,0.502,DKI5 Kebun Jeruk
3/12/2024,,26.89,24.677,87.745,0.158,1.197,0.481,DKI5 Kebun Jeruk
3/13/2024,,26.92,24.695,87.682,17.57,1.203,0.466,DKI5 Kebun Jeruk
3/14/2024,,26.95,24.712,87.619,10.068,1.21,0.451,DKI5 Kebun Jeruk
3/15/2024,,26.979,24.729,87.556,27.97,1.217,0.435,DKI5 Kebun Jeruk
3/16/2024,,27.009,24.746,87.494,24.165,1.223,0.42,DKI5 Kebun Jeruk
3/17/2024,,27.039,24.763,87.431,21.173,1.23,0.405,DKI5 Kebun Jeruk
3/18/2024,,27.069,24.781,87.368,0.462,1.236,0.39,DKI5 Kebun Jeruk
3/19/2024,,27.099,24.798,87.305,0,1.243,0.375,DKI5 Kebun Jeruk
3/20/2024,,27.128,24.815,87.242,0,1.249,0.359,DKI5 Kebun Jeruk
3/21/2024,,27.158,24.832,87.179,0,1.256,0.344,DKI5 Kebun Jeruk
3/22/2024,,27.188,24.85,87.116,82.438,1.263,0.329,DKI5 Kebun Jeruk
3/23/2024,,27.218,24.867,87.053,0,1.269,0.314,DKI5 Kebun Jeruk
3/24/2024,,27.247,24.884,86.99,0.171,1.276,0.299,DKI5 Kebun Jeruk
3/25/2024,,27.277,24.901,86.927,0.384,1.282,0.283,DKI5 Kebun Jeruk
3/26/2024,,27.307,24.918,86.865,0.429,1.289,0.268,DKI5 Kebun Jeruk
3/27/2024,,27.337,24.936,86.802,0.721,1.296,0.253,DKI5 Kebun Jeruk
3/28/2024,,27.366,24.953,86.739,2.1,1.302,0.238,DKI5 Kebun Jeruk
3/29/2024,,27.396,24.97,86.676,2.1,1.309,0.223,DKI5 Kebun Jeruk
3/30/2024,,27.426,24.987,86.613,8.5,1.315,0.207,DKI5 Kebun Jeruk
3/31/2024,,27.456,25.005,86.55,6.7,1.322,0.192,DKI5 Kebun Jeruk
4/1/2024,,27.486,25.022,86.487,4.5,1.329,0.208,DKI5 Kebun Jeruk
4/2/2024,,27.515,25.039,86.424,0.878,1.335,0.272,DKI5 Kebun Jeruk
4/3/2024,,27.545,25.056,86.361,6.848,1.342,0.335,DKI5 Kebun Jeruk
4/4/2024,,27.575,25.073,86.298,1.289,1.348,0.373,DKI5 Kebun Jeruk
4/5/2024,,27.605,25.091,86.235,2.49,1.355,0.31,DKI5 Kebun Jeruk
4/6/2024,,27.634,25.108,86.173,0.453,1.362,0.453,DKI5 Kebun Jeruk
4/7/2024,,27.664,25.125,86.11,0,1.368,0.594,DKI5 Kebun Jeruk
4/8/2024,,27.694,25.142,86.047,0,1.375,0.641,DKI5 Kebun Jeruk
4/9/2024,,27.724,25.16,85.984,1.764,1.381,0.6,DKI5 Kebun Jeruk
4/10/2024,,27.754,25.177,85.921,0.417,1.388,0.425,DKI5 Kebun Jeruk
4/11/2024,,27.783,25.194,85.858,0,1.394,0.604,DKI5 Kebun Jeruk
4/12/2024,,27.813,25.211,85.795,39.85,1.401,0.449,DKI5 Kebun Jeruk
4/13/2024,,27.843,25.228,85.732,1.218,1.408,0.415,DKI5 Kebun Jeruk
4/14/2024,,27.873,25.246,85.669,5.724,1.414,0.698,DKI5 Kebun Jeruk
4/15/2024,,27.902,25.263,85.606,0.62,1.421,0.589,DKI5 Kebun Jeruk
4/16/2024,,27.932,25.28,85.544,0.257,1.427,0.55,DKI5 Kebun Jeruk
4/17/2024,,27.962,25.297,85.481,20.72,1.434,0.512,DKI5 Kebun Jeruk
4/18/2024,,27.992,25.314,85.418,5.064,1.441,0.474,DKI5 Kebun Jeruk
4/19/2024,,28.022,25.332,85.355,0,1.447,0.437,DKI5 Kebun Jeruk
4/20/2024,,28.051,25.349,85.292,2.072,1.454,0.44,DKI5 Kebun Jeruk
4/21/2024,,28.081,25.366,85.229,7.564,1.46,0.52,DKI5 Kebun Jeruk
4/22/2024,,28.111,25.383,85.166,0.428,1.467,0.266,DKI5 Kebun Jeruk
4/23/2024,,28.141,25.401,85.103,1.183,1.474,0.298,DKI5 Kebun Jeruk
4/24/2024,,28.17,25.418,85.04,9.56,1.48,0.377,DKI5 Kebun Jeruk
4/25/2024,,28.2,25.435,84.977,10.077,1.487,0.443,DKI5 Kebun Jeruk
4/26/2024,,28.23,25.452,84.915,10.163,1.493,0.365,DKI5 Kebun Jeruk
4/27/2024,,28.26,25.469,84.852,8.526,1.5,0.287,DKI5 Kebun Jeruk
4/28/2024,,28.289,25.487,84.789,2.658,1.507,0.209,DKI5 Kebun Jeruk
4/29/2024,,28.319,25.504,84.726,0,1.513,0.561,DKI5 Kebun Jeruk
4/30/2024,,28.349,25.521,84.663,2.106,1.52,0.535,DKI5 Kebun Jeruk
5/1/2024,,28.379,25.538,84.6,2.507,1.526,0.51,DKI5 Kebun Jeruk
5/2/2024,,28.815,25.576,82.7,0.171,1.714,0.555,DKI5 Kebun Jeruk
5/3/2024,,28.49,25.173,82.3,0.171,1.275,0.301,DKI5 Kebun Jeruk
5/4/2024,,28.366,24.265,78.5,0.857,0.959,0.332,DKI5 Kebun Jeruk
5/5/2024,,28.838,24.655,78.2,0,1.097,0.289,DKI5 Kebun Jeruk
5/6/2024,,28.549,24.153,77.1,0.514,1.098,0.496,DKI5 Kebun Jeruk
5/7/2024,,28.995,24.049,74.7,0,1.283,0.274,DKI5 Kebun Jeruk
5/8/2024,,28.782,24.013,75.5,0.1,1.296,0.299,DKI5 Kebun Jeruk
5/9/2024,,28.766,24.773,79.1,0,1.722,0.325,DKI5 Kebun Jeruk
5/10/2024,,29.146,25.1,78.9,0.026,2.189,0.35,DKI5 Kebun Jeruk
5/11/2024,,28.568,25.007,81.1,1.508,1.563,0.332,DKI5 Kebun Jeruk
5/12/2024,,29.275,24.859,77.2,0,2.319,0.302,DKI5 Kebun Jeruk
5/13/2024,,28.69,25.004,80.5,1.714,1.175,0.273,DKI5 Kebun Jeruk
5/14/2024,,27.652,24.925,85.1,14.424,1.149,0.244,DKI5 Kebun Jeruk
5/15/2024,,28.855,24.653,78.1,1.122,1.879,0.215,DKI5 Kebun Jeruk
5/16/2024,,28.649,24.819,79.8,0,1.171,0.186,DKI5 Kebun Jeruk
5/17/2024,,28.604,24.263,77.4,1.893,1.268,0.156,DKI5 Kebun Jeruk
5/18/2024,,28.772,24.479,77.7,0,1.37,0.127,DKI5 Kebun Jeruk
5/19/2024,,29.042,24.372,76,0.171,1.232,0.098,DKI5 Kebun Jeruk
5/20/2024,,29.198,23.918,73.3,0,1.561,0.069,DKI5 Kebun Jeruk
5/21/2024,,29.175,24.339,75.2,0,1.004,0.071,DKI5 Kebun Jeruk
5/22/2024,,28.657,24.837,79.9,0,1.043,0.096,DKI5 Kebun Jeruk
5/23/2024,,27.825,24.921,84.3,0.073,1.769,0.12,DKI5 Kebun Jeruk
5/24/2024,,27.799,25.074,85.1,2.213,1.724,0.144,DKI5 Kebun Jeruk
5/25/2024,,26.585,24.395,87.8,12.124,1.412,0.168,DKI5 Kebun Jeruk
5/26/2024,,28.49,24.927,81.1,0,1.784,0.192,DKI5 Kebun Jeruk
5/27/2024,,29.134,24.969,78.3,0,1.436,0.216,DKI5 Kebun Jeruk
5/28/2024,,29.012,24.852,78.3,0.109,1.608,0.24,DKI5 Kebun Jeruk
5/29/2024,,29.061,24.821,77.9,0,1.548,0.264,DKI5 Kebun Jeruk
5/30/2024,,28.926,24.873,78.8,0,1.17,0.289,DKI5 Kebun Jeruk
5/31/2024,,28.782,25.074,80.4,0,1.221,0.313,DKI5 Kebun Jeruk
6/1/2024,,27.883,24.899,83.9,0,1.008,0.337,DKI5 Kebun Jeruk
6/2/2024,,28.23,24.952,82.4,0,1.103,0.361,DKI5 Kebun Jeruk
6/3/2024,,27.342,25.013,87.1,8.116,1.008,0.385,DKI5 Kebun Jeruk
6/4/2024,,27.847,24.683,83,4.543,1.453,0.409,DKI5 Kebun Jeruk
6/5/2024,,28.456,24.434,78.9,0,0.916,0.433,DKI5 Kebun Jeruk
6/6/2024,,28.392,24.13,77.7,0,1.786,0.457,DKI5 Kebun Jeruk
6/7/2024,,28.178,24.012,78.2,4.296,1.436,0.481,DKI5 Kebun Jeruk
6/8/2024,,28.499,24.334,78.2,0,1.585,0.506,DKI5 Kebun Jeruk
6/9/2024,,27.471,24.394,83.3,1.372,1.267,0.53,DKI5 Kebun Jeruk
6/10/2024,,28.479,24.828,80.7,0.429,1.21,0.491,DKI5 Kebun Jeruk
6/11/2024,,27.064,24.606,86.4,12.495,1.464,0.199,DKI5 Kebun Jeruk
6/12/2024,,27.201,24.29,84.1,0.017,1.444,0.236,DKI5 Kebun Jeruk
6/13/2024,,27.376,24.562,84.7,0,1.641,0.259,DKI5 Kebun Jeruk
6/14/2024,,27.833,24.442,81.8,0,0.999,0.282,DKI5 Kebun Jeruk
6/15/2024,,27.964,24.491,81.5,0,1.215,0.021,DKI5 Kebun Jeruk
6/16/2024,,27.578,24.719,84.5,73.471,1.189,0.192,DKI5 Kebun Jeruk
6/17/2024,,28.065,24.252,79.8,0.171,1.573,0.291,DKI5 Kebun Jeruk
6/18/2024,,27.346,24.349,83.7,1.543,1.179,0.389,DKI5 Kebun Jeruk
6/19/2024,,28.092,23.959,78.3,0,2.332,0.305,DKI5 Kebun Jeruk
6/20/2024,,27.865,22.834,74.1,0,1.968,0.19,DKI5 Kebun Jeruk
6/21/2024,,28.215,23.254,74.5,0,1.234,0.117,DKI5 Kebun Jeruk
6/22/2024,,27.333,23.204,78.2,0,1.173,0.136,DKI5 Kebun Jeruk
6/23/2024,,28.061,22.392,71.4,0,1.684,0.452,DKI5 Kebun Jeruk
6/24/2024,,28.157,23.801,77.3,0,1.331,0.284,DKI5 Kebun Jeruk
6/25/2024,,26.438,23.894,85.9,15.52,1.583,0.08,DKI5 Kebun Jeruk
6/26/2024,,28.118,24.457,80.6,0,2.478,0.078,DKI5 Kebun Jeruk
6/27/2024,,27.921,24.845,83.4,1.8,2.164,0.464,DKI5 Kebun Jeruk
6/28/2024,,27.46,25.062,86.8,1.823,1.672,0.232,DKI5 Kebun Jeruk
6/29/2024,,26.733,23.992,85,14.773,1.261,0.398,DKI5 Kebun Jeruk
6/30/2024,,27.96,23.935,78.8,0,1.109,0.401,DKI5 Kebun Jeruk
7/1/2024,,27.266,24.504,84.9,0,1.462,0.295,DKI5 Kebun Jeruk
7/2/2024,,27.177,24.055,83.1,0.581,1.511,0.313,DKI5 Kebun Jeruk
7/3/2024,,27.626,23.826,79.8,4.293,1.255,0.16,DKI5 Kebun Jeruk
7/4/2024,,26.482,23.941,86,15.002,1.536,0.321,DKI5 Kebun Jeruk
7/5/2024,,26.074,23.669,86.6,5.025,2.835,0.215,DKI5 Kebun Jeruk
7/6/2024,,25.039,23.245,89.8,57.513,2.84,0.296,DKI5 Kebun Jeruk
7/7/2024,,26.931,23.736,82.7,3.584,2.002,0.376,DKI5 Kebun Jeruk
7/8/2024,,27.314,24.16,82.9,15.58,1.378,0.403,DKI5 Kebun Jeruk
7/9/2024,,27.439,24.021,81.7,16.242,2.285,0.43,DKI5 Kebun Jeruk
7/10/2024,,27.279,23.602,80.4,0,1.724,0.152,DKI5 Kebun Jeruk
7/11/2024,,27.872,23.183,75.7,0,1.146,0.201,DKI5 Kebun Jeruk
7/12/2024,,26.898,21.583,72.7,0,1.523,0.187,DKI5 Kebun Jeruk
7/13/2024,,26.704,21.07,71.3,0,1.341,0.173,DKI5 Kebun Jeruk
7/14/2024,,26.404,20.479,69.9,0,1.568,0.159,DKI5 Kebun Jeruk
7/15/2024,,26.915,20.222,66.8,0,1.309,0.235,DKI5 Kebun Jeruk
7/16/2024,,27.239,21.568,71.2,0,1.542,0.312,DKI5 Kebun Jeruk
7/17/2024,,27.737,22.927,75.1,0,1.733,0.339,DKI5 Kebun Jeruk
7/18/2024,,27.848,23.408,76.8,0,1.642,0.17,DKI5 Kebun Jeruk
7/19/2024,,27.553,22.82,75.4,0,1.971,0.028,DKI5 Kebun Jeruk
7/20/2024,,28.009,22.246,70.9,0,1.35,0.019,DKI5 Kebun Jeruk
7/21/2024,,28.239,22.888,72.8,0,1.547,0.033,DKI5 Kebun Jeruk
7/22/2024,,28.018,22.453,71.8,0,1.319,0.047,DKI5 Kebun Jeruk
7/23/2024,,27.581,21.932,71.4,0,1.621,0.062,DKI5 Kebun Jeruk
7/24/2024,,27.811,22.355,72.2,0,1.118,0.076,DKI5 Kebun Jeruk
7/25/2024,,27.382,22.555,75,0,1.156,0.09,DKI5 Kebun Jeruk
