datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
7/26/2022,67.1,27.168,22.128,74,0,2.279,0.191
7/27/2022,77.79,27.086,22.268,75,0,2.091,0.174
7/28/2022,88.83,27.739,23.447,77.5,0,2.981,0.155
7/29/2022,76.38,27.159,23.543,80.7,0.433,2.129,0.135
7/30/2022,67.44,27.283,23.498,79.8,0,1.848,0.116
7/31/2022,78.45,27.342,23.339,78.8,0,2.884,0.095
8/1/2022,81.41,27.338,23.367,79,0,2.407,0.062
8/2/2022,70.71,27.720,23.415,77.4,0,1.832,0.063
8/3/2022,89.37,26.846,23.718,83,1.183,1.712,0.073
8/4/2022,83.23,26.499,23.657,84.4,22.657,1.005,0.082
8/5/2022,59.71,26.399,23.196,82.6,11.935,1.500,0.092
8/6/2022,55.95,26.935,22.955,78.9,1.95,1.137,0.105
8/7/2022,83.33,26.582,22.824,79.9,0.74,1.378,0.118
8/8/2022,71.34,27.626,22.812,75.1,0,1.200,0.131
8/9/2022,61.23,27.512,22.891,75.9,5.582,1.197,0.014
8/10/2022,69.47,27.627,23.151,76.6,0.005,1.561,0.145
8/11/2022,80.4,28.028,23.661,77.2,0.043,1.462,0.215
8/12/2022,75.56,27.075,23.503,80.9,0.414,1.215,0.244
8/13/2022,65.98,27.296,23.194,78.3,0.052,1.649,0.274
8/14/2022,71.36,26.780,23.079,80.2,0.465,1.734,0.304
8/15/2022,62.88,26.639,23.227,81.6,0.321,1.334,0.333
8/16/2022,64.33,27.001,23.348,80.4,0.242,1.206,0.363
8/17/2022,72.55,27.236,23.565,80.4,2.558,1.970,0.392
8/18/2022,65.11,27.780,22.181,71.6,0,2.328,0.422
8/19/2022,67.83,28.113,22.698,72.5,0,2.386,0.373
8/20/2022,68.59,27.840,22.993,75,0.007,1.810,0.324
8/21/2022,68.91,26.769,23.154,80.6,1.697,1.458,0.275
8/22/2022,64.27,26.636,23.405,82.5,0,1.290,0.225
8/23/2022,74.24,27.819,23.134,75.7,0,1.662,0.201
8/24/2022,84.68,27.534,23.168,77.1,0.114,1.465,0.213
8/25/2022,80.47,27.197,22.432,75.2,0.013,1.720,0.225
8/26/2022,81.18,27.550,22.378,73.5,0.004,1.292,0.237
8/27/2022,100.68,26.947,23.043,79.2,0.484,1.525,0.113
8/28/2022,78.09,26.391,23.487,84.1,0.476,1.779,0.174
8/29/2022,67.85,27.136,22.791,77.2,0.186,1.217,0.165
8/30/2022,66.88,27.428,23.051,77.1,0,1.477,0.210
8/31/2022,80.15,27.639,23.455,78,0.081,2.037,0.240
9/1/2022,87.01,26.893,23.851,83.5,0.708,2.083,0.260
9/2/2022,72.81,27.390,23.162,77.8,2.037,2.037,0.281
9/3/2022,69.09,27.216,22.358,74.8,0.07,2.722,0.301
9/4/2022,45.54,27.614,23.165,76.8,0.218,1.573,1.003
9/5/2022,58.89,27.683,23.596,78.5,0.047,1.942,0.746
9/6/2022,70.24,27.083,23.781,82.2,1.899,2.021,0.591
9/7/2022,57.44,26.571,23.674,84.2,16.596,1.373,0.436
9/8/2022,65.99,25.430,23.232,87.7,3.988,1.222,0.890
9/9/2022,76.88,25.715,22.974,84.9,41.148,1.893,0.293
9/10/2022,65.76,25.804,23.176,85.4,2.43,1.272,0.202
9/11/2022,65.08,26.564,23.352,82.6,9.471,1.346,0.635
